,0,1,2,3,4,5,y_step_1,y_step_2,y_step_3
2019-02-13,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.32365994205511234,-0.7485250184290576,219.0,219.0,219.0
2019-02-14,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.18667480907512618,-0.7485250184290576,219.0,219.0,219.0
2019-02-15,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.1543310971208334,-0.7485250184290576,219.0,219.0,219.0
2019-02-16,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.1619413822871092,-0.7485250184290576,219.0,219.0,219.0
2019-02-17,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.09471719665700849,-0.7485250184290576,219.0,219.0,219.0
2019-02-18,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.10613262440512437,-0.7485250184290576,219.0,219.0,219.0
2019-02-19,-0.3788952679148479,-0.3784778788284028,0.7841456311787162,-0.37890915548502946,-0.0338349153328586,-0.7485250184290576,219.0,219.0,219.0
2019-02-20,-0.3788952679148479,0.7843056020640145,0.0626185525523951,-0.37890915548502946,0.009290033938954983,-0.7485250184290576,219.0,219.0,300.0
2019-02-21,0.7840857183953942,0.06257792426872102,-0.25806014905930325,-0.37890915548502946,0.08095355258235605,-0.7485250184290576,219.0,300.0,300.0
2019-02-22,0.06223545103041639,-0.2581899325291872,-0.3783146621636901,0.7843899370924005,0.3029202032447792,-0.5152017667617135,300.0,300.0,300.0
2019-02-23,-0.25858689002068497,-0.3784778788284028,-0.3783146621636901,0.06234222445813362,0.5382048529479687,-0.5152017667617135,300.0,300.0,300.0
2019-02-24,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.258567870045985,0.4557600969870468,-0.5152017667617135,300.0,300.0,300.0
2019-02-25,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,0.21540192384082707,-0.5152017667617135,300.0,300.0,300.0
2019-02-26,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,0.07397745784667535,-0.5152017667617135,300.0,300.0,199.0
2019-02-27,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.049689676094274854,-0.5152017667617135,300.0,199.0,199.0
2019-02-28,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.1334028129155217,-0.8061356978530932,199.0,199.0,199.0
2019-03-01,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.15369690669023833,-0.8061356978530932,199.0,199.0,199.0
2019-03-02,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.18033290477004058,-0.8061356978530932,199.0,199.0,199.0
2019-03-03,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.17335681003435988,-0.8061356978530932,199.0,199.0,199.0
2019-03-04,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.12706090861130126,-0.8061356978530932,199.0,199.0,199.0
2019-03-05,-0.3788952679148479,-0.3784778788284028,0.7039759557757918,-0.37890915548502946,-0.15369690669110353,-0.8061356978530932,199.0,199.0,199.0
2019-03-06,-0.3788952679148479,0.7041136378645375,-0.33822982446222777,-0.37890915548502946,-0.04588453351070437,-0.8061356978530932,199.0,199.0,199.0
2019-03-07,0.7038801331326191,-0.3383818967286642,-0.33822982446222777,-0.37890915548502946,0.0333892702972421,-0.8061356978530932,199.0,199.0,199.0
2019-03-08,-0.33879247528346024,-0.3383818967286642,-0.3783146621636901,0.7041624134663709,0.16720345112511803,-0.8061356978530932,199.0,199.0,199.0
2019-03-09,-0.33879247528346024,-0.3784778788284028,-0.3783146621636901,-0.3387953936720146,0.4177086711591287,-0.8061356978530932,199.0,199.0,199.0
2019-03-10,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.3387953936720146,0.4316608606296249,-0.8061356978530932,199.0,199.0,199.0
2019-03-11,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,0.4868354280801494,-0.8061356978530932,199.0,199.0,199.0
2019-03-12,-0.3788952679148479,-0.3784778788284028,-0.33822982446222777,-0.37890915548502946,0.5286919964907728,-0.8061356978530932,199.0,199.0,199.0
2019-03-13,-0.3788952679148479,-0.3383818967286642,-0.2981449867607655,-0.37890915548502946,0.5451809476827841,-0.8061356978530932,199.0,199.0,199.0
2019-03-14,-0.33879247528346024,-0.29828591462892573,-0.3783146621636901,-0.37890915548502946,0.6143077046038049,-0.8061356978530932,199.0,199.0,199.0
2019-03-15,-0.2986896826520726,-0.3784778788284028,-0.3783146621636901,-0.3387953936720146,0.7056311265904623,-0.8061356978530932,199.0,199.0,199.0
2019-03-16,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.2986816318589998,0.7690501696378578,-0.8061356978530932,199.0,199.0,199.0
2019-03-17,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,0.8178828327832967,-0.8061356978530932,199.0,199.0,400.0
2019-03-18,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,0.8622761629163004,-0.8061356978530932,199.0,400.0,400.0
2019-03-19,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,0.7538295993061714,-0.22714836964153562,400.0,400.0,199.0
2019-03-20,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,0.48873799937193463,-0.22714836964153562,400.0,199.0,350.0
2019-03-21,-0.3788952679148479,-0.3784778788284028,-0.33822982446222777,-0.37890915548502946,0.39614619652322186,-0.8061356978530932,199.0,350.0,350.0
2019-03-22,-0.3788952679148479,-0.3383818967286642,-0.3783146621636901,-0.37890915548502946,0.26994230086075655,-0.37117506820162455,350.0,350.0,350.0
2019-03-23,-0.33879247528346024,-0.3784778788284028,-0.33822982446222777,-0.37890915548502946,0.12788364443600975,-0.37117506820162455,350.0,350.0,350.0
2019-03-24,-0.3788952679148479,-0.3383818967286642,-0.3783146621636901,-0.3387953936720146,-0.02368786844506769,-0.37117506820162455,350.0,350.0,350.0
2019-03-25,-0.33879247528346024,-0.3784778788284028,1.6259272229094244,-0.37890915548502946,-0.2050663315580576,-0.37117506820162455,350.0,350.0,350.0
2019-03-26,-0.3788952679148479,1.6263212261585236,-0.3783146621636901,-0.3387953936720146,-0.3877131755322376,-0.37117506820162455,350.0,350.0,239.0
2019-03-27,1.6262443636545354,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.5354795458306097,-0.37117506820162455,350.0,239.0,239.0
2019-03-28,-0.3788952679148479,-0.3784778788284028,0.5436366049699424,1.626778935165712,-0.35093013056550965,-0.6909143390050221,239.0,239.0,239.0
2019-03-29,-0.3788952679148479,0.5437297094655832,3.189235893266454,-0.37890915548502946,-0.17843033347912052,-0.6909143390050221,239.0,239.0,239.0
2019-03-30,0.5434689626070682,3.1900645280483264,-0.3783146621636901,-0.37890915548502946,-0.15052595453812811,-0.6909143390050221,239.0,239.0,239.0
2019-03-31,3.1902532762786553,-0.3784778788284028,-0.33822982446222777,0.5437073662143114,-0.06491024642509603,-0.6909143390050221,239.0,239.0,500.0
2019-04-01,-0.3788952679148479,-0.3383818967286642,-0.3783146621636901,3.191215645873291,0.3441425812256727,-0.6909143390050221,239.0,500.0,500.0
2019-04-02,-0.33879247528346024,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,0.7760262643726733,0.060905027478642286,500.0,500.0,399.0
2019-04-03,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.3387953936720146,0.5179107591723868,0.060905027478642286,500.0,399.0,399.0
2019-04-04,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,0.14120164347591085,-0.2300289036127374,399.0,399.0,299.0
2019-04-05,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.05729996125968544,-0.2300289036127374,399.0,299.0,299.0
2019-04-06,-0.3788952679148479,-0.3784778788284028,-0.3368403364017098,-0.37890915548502946,-0.2748272789096734,-0.5180823007329153,299.0,299.0,299.0
2019-04-07,-0.3788952679148479,-0.33699202236227016,-0.3783146621636901,-0.37890915548502946,-0.3731267956320115,-0.5180823007329153,299.0,299.0,199.0
2019-04-08,-0.33740236483896396,-0.3784778788284028,0.4511718530759155,-0.37890915548502946,-0.4527629939720974,-0.5180823007329153,299.0,199.0,199.0
2019-04-09,-0.3788952679148479,0.4512392504942495,-0.2953660106397295,-0.3374049029952964,-0.538143145638763,-0.8061356978530932,199.0,199.0,220.0
2019-04-10,0.4509627936028315,-0.29550616589613754,-0.3783146621636901,-0.37890915548502946,-0.46508440804926404,-0.8061356978530932,199.0,220.0,220.0
2019-04-11,-0.29590946176308,-0.3784778788284028,-0.3783146621636901,0.4511758943096316,-0.2932188013926048,-0.7456444844578558,220.0,220.0,220.0
2019-04-12,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.29590065050556336,-0.13213443205433154,-0.7456444844578558,220.0,220.0,220.0
2019-04-13,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.13720795549822698,-0.7456444844578558,220.0,220.0,220.0
2019-04-14,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.1048642435447994,-0.7456444844578558,220.0,220.0,225.0
2019-04-15,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.0731547220211017,-0.7456444844578558,220.0,225.0,225.0
2019-04-16,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.07061796029958657,-0.731241814601847,225.0,225.0,225.0
2019-04-17,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.058568342120875604,-0.731241814601847,225.0,225.0,225.0
2019-04-18,-0.3788952679148479,-0.3784778788284028,0.16085157274205356,-0.37890915548502946,-0.03446910576345368,-0.731241814601847,225.0,225.0,225.0
2019-04-19,-0.3788952679148479,0.16083825523132125,2.8566827472707716,-0.37890915548502946,-0.01354082155727678,-0.731241814601847,225.0,225.0,225.0
2019-04-20,0.1605124720716437,2.857418925529941,-0.3783146621636901,-0.37890915548502946,0.03846279374113755,-0.731241814601847,225.0,225.0,225.0
2019-04-21,2.857551172004102,-0.3784778788284028,-0.3783146621636901,0.16064612688150026,0.10061345592647761,-0.731241814601847,225.0,225.0,500.0
2019-04-22,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,2.858422538714149,0.7354380768223748,-0.731241814601847,225.0,500.0,500.0
2019-04-23,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,0.9237926346710454,0.060905027478642286,500.0,500.0,500.0
2019-04-24,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,0.5845007543718924,0.060905027478642286,500.0,500.0,500.0
2019-04-25,-0.3788952679148479,-0.3784778788284028,-0.2953660106397295,-0.37890915548502946,0.22681735158894295,0.060905027478642286,500.0,500.0,299.0
2019-04-26,-0.3788952679148479,-0.29550616589613754,0.3267488757899747,-0.37890915548502946,-0.09915652967030887,0.060905027478642286,500.0,299.0,220.0
2019-04-27,-0.29590946176308,0.3267816810958517,-0.3783146621636901,-0.37890915548502946,-0.24058099566446056,-0.5180823007329153,299.0,220.0,220.0
2019-04-28,0.3264840843751796,-0.3784778788284028,-0.3783146621636901,-0.29590065050556336,-0.12706090861130126,-0.7456444844578558,220.0,220.0,220.0
2019-04-29,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,0.3266631368404325,0.0689039344027799,-0.7456444844578558,220.0,220.0,220.0
2019-04-30,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,0.12217593056238439,-0.7456444844578558,220.0,220.0,220.0
2019-05-01,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,0.13866488175439573,-0.7456444844578558,220.0,220.0,220.0
2019-05-02,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,0.17988725973442407,-0.7456444844578558,220.0,220.0,220.0
2019-05-03,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,0.26867391999956636,-0.7456444844578558,220.0,220.0,220.0
2019-05-04,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,0.3986829582456022,-0.7456444844578558,220.0,220.0,220.0
2019-05-05,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,0.4487840022522313,-0.7456444844578558,220.0,220.0,220.0
2019-05-06,-0.3788952679148479,-0.3784778788284028,-0.2953660106397295,-0.37890915548502946,0.4982508558282653,-0.7456444844578558,220.0,220.0,220.0
2019-05-07,-0.3788952679148479,-0.29550616589613754,-0.2538916848777492,-0.37890915548502946,0.5464493285439743,-0.7456444844578558,220.0,220.0,220.0
2019-05-08,-0.29590946176308,-0.2540203094300049,-0.3783146621636901,-0.37890915548502946,0.5997213247027137,-0.7456444844578558,220.0,220.0,220.0
2019-05-09,-0.254416558687196,-0.3784778788284028,1.9027732547452254,-0.29590065050556336,0.6935815084117514,-0.7456444844578558,220.0,220.0,400.0
2019-05-10,-0.3788952679148479,1.9032442268088914,-0.0879943818298281,-0.2543963980158303,0.7715869313593728,-0.7456444844578558,220.0,400.0,400.0
2019-05-11,1.9032144012587706,-0.08807688356547445,-0.3783146621636901,-0.37890915548502946,0.6384069409612269,-0.22714836964153562,400.0,400.0,500.0
2019-05-12,-0.08844494638366011,-0.3784778788284028,-0.3783146621636901,1.9038247314502887,0.6720190337758446,-0.22714836964153562,400.0,500.0,500.0
2019-05-13,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.08837938805689807,1.0671196719561171,0.060905027478642286,500.0,500.0,500.0
2019-05-14,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,0.8318350222529277,0.060905027478642286,500.0,500.0,500.0
2019-05-15,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,0.4868354280801494,0.060905027478642286,500.0,500.0,500.0
2019-05-16,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,0.11900497840940899,0.060905027478642286,500.0,500.0,299.0
2019-05-17,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.10740100526631453,0.060905027478642286,500.0,299.0,299.0
2019-05-18,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.2336049009287799,-0.5180823007329153,299.0,299.0,299.0
2019-05-19,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.2963897535455802,-0.5180823007329153,299.0,299.0,240.0
2019-05-20,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.3560036540094051,-0.5180823007329153,299.0,240.0,240.0
2019-05-21,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.29512137268439004,-0.6880338050338203,240.0,240.0,240.0
2019-05-22,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.2399468052338655,-0.6880338050338203,240.0,240.0,240.0
2019-05-23,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-0.19491928467113187,-0.6880338050338203,240.0,240.0,240.0
2019-05-24,-0.3788952679148479,-0.3784778788284028,-0.1294687075918084,-0.37890915548502946,-0.11184033827961491,-0.6880338050338203,240.0,240.0,240.0
2019-05-25,-0.3788952679148479,-0.12956274003160706,1.1147610652675999,-0.37890915548502946,-0.023053678014472608,-0.6880338050338203,240.0,240.0,240.0
2019-05-26,-0.1299378494595441,1.1150129539523714,0.11937724698007328,-0.37890915548502946,0.009924224369550063,-0.6880338050338203,240.0,240.0,500.0
2019-05-27,1.114849242816975,0.11935239876518862,-0.3783146621636901,-0.12988364054663115,0.08539288559479123,-0.6880338050338203,240.0,500.0,500.0
2019-05-28,0.11901956899575974,-0.3784778788284028,1.2391840425535408,1.1152439341453604,0.3891701017884064,0.060905027478642286,500.0,500.0,500.0
2019-05-29,-0.3788952679148479,1.2394705233507692,0.03642859545611271,0.1191418743917672,0.27311325301286676,0.060905027478642286,500.0,500.0,500.0
2019-05-30,1.239327952044627,0.03638068583292338,-0.3783146621636901,-0.37890915548502946,0.07714840999878557,0.060905027478642286,500.0,500.0,500.0
2019-05-31,0.03603376284399178,-0.3784778788284028,-0.3783146621636901,1.2397566916145597,-0.06427605599450095,0.060905027478642286,500.0,500.0,550.0
2019-06-01,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,0.03613336941230107,-0.18857738036604624,0.060905027478642286,500.0,550.0,550.0
2019-06-02,-0.3788952679148479,-0.3784778788284028,1.1562353910295802,-0.37890915548502946,-0.5056725955986973,0.20493172603873125,550.0,550.0,550.0
2019-06-03,-0.3788952679148479,1.1564988104185039,-0.3783146621636901,-0.37890915548502946,-0.7802770519909951,0.20493172603873125,550.0,550.0,550.0
2019-06-04,1.1563421458928589,-0.3784778788284028,-0.005045730305867576,-0.37890915548502946,-1.0136591304023992,0.20493172603873125,550.0,550.0,550.0
2019-06-05,-0.3788952679148479,-0.0051051706332092455,-0.3783146621636901,1.1567481866350935,-1.0523447466609124,0.20493172603873125,550.0,550.0,550.0
2019-06-06,-0.005459140231892194,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-1.180451213615163,0.20493172603873125,550.0,550.0,550.0
2019-06-07,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.005370883077431992,-1.3580245341454478,0.20493172603873125,550.0,550.0,399.0
2019-06-08,-0.3788952679148479,-0.3784778788284028,-0.3368403364017098,-0.37890915548502946,-1.654825655603382,0.20493172603873125,550.0,399.0,299.0
2019-06-09,-0.3788952679148479,-0.33699202236227016,2.4834138154129493,-0.37890915548502946,-1.7162594068669919,-0.2300289036127374,399.0,299.0,299.0
2019-06-10,-0.33740236483896396,2.4840462173347477,-0.21241735911576892,-0.37890915548502946,-1.7068292709017965,-0.5180823007329153,299.0,299.0,400.0
2019-06-11,2.484115044321146,-0.21253445296387227,-0.3368403364017098,-0.3374049029952964,-1.6262870862317946,-0.5180823007329153,299.0,400.0,549.0
2019-06-12,-0.212923655611312,-0.33699202236227016,-0.3783146621636901,2.4848842663065516,-1.4893019532518084,-0.22714836964153562,400.0,549.0,549.0
2019-06-13,-0.33740236483896396,-0.3784778788284028,-0.3783146621636901,-0.21289214552609723,-1.2812874920590163,0.20205119206752947,549.0,549.0,600.0
2019-06-14,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.3374049029952964,-1.4778865255036926,0.20205119206752947,549.0,600.0,499.0
2019-06-15,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-1.738538792424629,0.3489584245988202,600.0,499.0,399.0
2019-06-16,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-1.8564982124910887,0.05802449350744051,499.0,399.0,399.0
2019-06-17,-0.3788952679148479,-0.3784778788284028,-0.2953660106397295,-0.37890915548502946,-1.9319668737163298,-0.2300289036127374,399.0,399.0,399.0
2019-06-18,-0.3788952679148479,-0.29550616589613754,1.695401625935324,-0.37890915548502946,-1.983970489014744,-0.2300289036127374,399.0,399.0,399.0
2019-06-19,-0.29590946176308,1.6958149444782282,-0.3783146621636901,-0.37890915548502946,-2.0467553416315445,-0.2300289036127374,399.0,399.0,399.0
2019-06-20,1.6957498858793507,-0.3784778788284028,0.49264617883789585,-0.29590065050556336,-2.087977719611573,-0.2300289036127374,399.0,399.0,399.0
2019-06-21,-0.3788952679148479,0.49272510696038224,-0.1709430333537887,1.6963034690016234,-1.6522888938810019,-0.2300289036127374,399.0,399.0,399.0
2019-06-22,0.4924556966787155,-0.17104859649773968,-0.3368403364017098,-0.37890915548502946,-1.4835942393773178,-0.2300289036127374,399.0,399.0,399.0
2019-06-23,-0.17143075253542805,-0.33699202236227016,-0.3783146621636901,0.4926801467993647,-1.4423718613972896,-0.2300289036127374,399.0,399.0,399.0
2019-06-24,-0.33740236483896396,-0.3784778788284028,-0.3783146621636901,-0.1713878930363642,-1.4036862451387764,-0.2300289036127374,399.0,399.0,399.0
2019-06-25,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.3374049029952964,-1.4813332126259653,-0.2300289036127374,399.0,399.0,399.0
2019-06-26,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-1.5596970910331542,-0.2300289036127374,399.0,399.0,399.0
2019-06-27,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,-1.6313606096765552,-0.2300289036127374,399.0,399.0,399.0
2019-06-28,-0.3788952679148479,-0.3784778788284028,0.758705483131444,-0.37890915548502946,-1.6846326058344294,-0.2300289036127374,399.0,399.0,399.0
2019-06-29,-0.3788952679148479,0.7588583811393576,-0.20338848596443868,-0.37890915548502946,-1.7480516488818247,-0.2300289036127374,399.0,399.0,399.0
2019-06-30,0.7586341751148701,-0.20350306960259348,1.2397524676793854,-0.37890915548502946,-1.8051287876232693,-0.2300289036127374,399.0,399.0,399.0
2019-07-01,-0.20389073821796824,1.2400391065103331,8.061873339450187,0.7589314321370746,-1.7810295512658474,-0.2300289036127374,399.0,399.0,399.0
2019-07-02,1.239896631781289,8.064056666316894,-0.07219385381500014,-0.20385675738932116,-1.6871693675568098,-0.2300289036127374,399.0,399.0,399.0
2019-07-03,8.065073289959596,-0.07227196268323653,-0.3345831181138772,1.2403255269002724,-1.3967101504030957,-0.2300289036127374,399.0,399.0,499.0
2019-07-04,-0.07263734094530849,-0.3347341765219504,-0.3783146621636901,8.067369052632895,-0.38200546165861227,-0.2300289036127374,399.0,499.0,499.0
2019-07-05,-0.335144135490628,-0.3784778788284028,-0.3783146621636901,-0.07256745881753994,0.650456559140803,0.05802449350744051,499.0,499.0,499.0
2019-07-06,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.33514605596110236,0.6047948481466091,0.05802449350744051,499.0,499.0,499.0
2019-07-07,-0.3788952679148479,-0.3784778788284028,-0.3783146621636901,-0.37890915548502946,0.5705485649013963,0.05802449350744051,499.0,499.0,499.0
2019-07-08,-0.3788952679148479,-0.3784778788284028,-0.3345831181138772,-0.37890915548502946,0.505861140994541,0.05802449350744051,499.0,499.0,499.0
2019-07-09,-0.3788952679148479,-0.3347341765219504,0.3213900426333155,-0.37890915548502946,0.45068657354315134,0.05802449350744051,499.0,499.0,499.0
2019-07-10,-0.335144135490628,0.32142135807483435,-0.3345831181138772,-0.37890915548502946,0.38219400705272566,0.05802449350744051,499.0,499.0,499.0
2019-07-11,0.3211228508726708,-0.3347341765219504,0.45258467478275394,-0.33514605596110236,0.32197348965592754,0.05802449350744051,499.0,499.0,499.0
2019-07-12,-0.335144135490628,0.45265246499419126,0.015269234284625535,0.3213004368978038,0.33716648648999203,0.05802449350744051,499.0,499.0,499.0
2019-07-13,0.45237624814533045,0.015215441929668094,1.3709470998288236,-0.33514605596110236,0.32575105874187615,0.05802449350744051,499.0,499.0,499.0
2019-07-14,0.014864923903131329,1.37127021342969,-0.29085157406406437,0.4525897354695849,0.398682958244737,0.05802449350744051,499.0,499.0,499.0
2019-07-15,1.3711500290539484,-0.2909904742154981,-0.3345831181138772,0.014958740230314198,0.5274236156295826,0.05802449350744051,499.0,499.0,499.0
2019-07-16,-0.29139300306640803,-0.3347341765219504,1.3272155557790108,1.3716148254720535,0.7487560758622759,0.05802449350744051,499.0,499.0,499.0
2019-07-17,-0.335144135490628,1.3275265111232377,-0.29085157406406437,-0.2913829564371753,0.7468535045704907,0.05802449350744051,499.0,499.0,499.0
2019-07-18,1.3273988966297288,-0.2909904742154981,-0.3783146621636901,-0.33514605596110236,0.7405116002662703,0.05802449350744051,499.0,499.0,550.0
2019-07-19,-0.29139300306640803,-0.3784778788284028,-0.3783146621636901,1.3278517259481266,0.8996933983127583,0.05802449350744051,499.0,550.0,550.0
2019-07-20,-0.3788952679148479,-0.3784778788284028,-0.3345831181138772,-0.2913829564371753,1.0017980576178016,0.20493172603873125,550.0,550.0,550.0
2019-07-21,-0.3788952679148479,-0.3347341765219504,-0.3783146621636901,-0.37890915548502946,0.9180849207965549,0.20493172603873125,550.0,550.0,550.0
2019-07-22,-0.335144135490628,-0.3784778788284028,0.19019541048387698,-0.37890915548502946,0.7836365495380838,0.20493172603873125,550.0,550.0,550.0
2019-07-23,-0.3788952679148479,0.1901902511554774,-0.29085157406406437,-0.33514605596110236,0.6606409113462594,0.20493172603873125,550.0,550.0,550.0
2019-07-24,0.18986945360001103,-0.2909904742154981,-0.3783146621636901,-0.37890915548502946,0.590208468246383,0.20493172603873125,550.0,550.0,550.0
2019-07-25,-0.29139300306640803,-0.3784778788284028,-0.3345831181138772,0.19001113832602254,0.5223500921865524,0.20493172603873125,550.0,550.0,550.0
2019-07-26,-0.3788952679148479,-0.3347341765219504,-0.3783146621636901,-0.2913829564371753,0.5293261869213679,0.20493172603873125,550.0,550.0,550.0
2019-07-27,-0.335144135490628,-0.3784778788284028,1.2397524676793854,-0.37890915548502946,0.3441425812256727,0.20493172603873125,550.0,550.0,550.0
2019-07-28,-0.3788952679148479,1.2400391065103331,-0.29085157406406437,-0.33514605596110236,0.21667030470201723,0.20493172603873125,550.0,550.0,550.0
2019-07-29,1.239896631781289,-0.2909904742154981,-0.3783146621636901,-0.37890915548502946,0.1361281200320154,0.20493172603873125,550.0,550.0,550.0
2019-07-30,-0.29139300306640803,-0.3784778788284028,-0.24712003001425153,1.2403255269002724,0.22428058986742783,0.20493172603873125,550.0,550.0,550.0
2019-07-31,-0.3788952679148479,-0.24724677190904581,-0.3783146621636901,-0.2913829564371753,0.21349935254904182,0.20493172603873125,550.0,550.0,550.0
2019-08-01,-0.24764187064218818,-0.3784778788284028,0.23392695453368978,-0.37890915548502946,0.08412450473360107,0.20493172603873125,550.0,550.0,399.0
2019-08-02,-0.3788952679148479,0.23393395346192972,-0.29085157406406437,-0.24761985691324825,-0.05222643781578999,0.20493172603873125,550.0,399.0,399.0
2019-08-03,0.23362058602423094,-0.2909904742154981,-0.3783146621636901,-0.37890915548502946,-0.18794318993545117,-0.2300289036127374,399.0,399.0,399.0
2019-08-04,-0.29139300306640803,-0.3784778788284028,-0.3783146621636901,0.2337742378499496,-0.05603158039849528,-0.2300289036127374,399.0,399.0,399.0
2019-08-05,-0.3788952679148479,-0.3784778788284028,0.23392695453368986,-0.2913829564371753,0.01690031910436557,-0.2300289036127374,399.0,399.0,399.0
2019-08-06,-0.3788952679148479,0.23393395346192977,0.36512158668312833,-0.37890915548502946,0.05875688751585418,-0.2300289036127374,399.0,399.0,399.0
2019-08-07,0.23362058602423103,0.36516506038128665,0.27765849858350267,-0.37890915548502946,0.08412450473446627,-0.2300289036127374,399.0,399.0,399.0
2019-08-08,0.3648739832968907,0.2776776557683821,1.1522893795797597,0.2337742378499497,0.18052145016501914,-0.2300289036127374,399.0,399.0,399.0
2019-08-09,0.27737171844845093,1.1525517018974285,0.5400477628823798,0.36506353642173084,0.31560401185408526,-0.2300289036127374,399.0,399.0,399.0
2019-08-10,1.1523943669328494,0.5401398696070959,0.23392695453368978,0.2775373373738767,0.4614678108615373,-0.2300289036127374,399.0,399.0,550.0
2019-08-11,0.5398785129937704,0.23393395346192972,-0.3345831181138772,1.1527993278524182,0.8489581638755341,-0.2300289036127374,399.0,550.0,550.0
2019-08-12,0.23362058602423094,-0.3347341765219504,-0.3783146621636901,0.5401159345174392,0.9650150126510737,0.20493172603873125,550.0,550.0,550.0
